value,count
0.08845067,53
0.08854501,61
0.08854501,61
0.08856082,145
0.08856082,145
0.08856082,100
0.08856082,102
0.08856082,64
0.08857804,118
0.08857804,90
0.08857804,159
0.08857804,159
0.08857804,105
0.08868701,85
0.08868701,53
0.08868701,62
0.08868701,85
0.08880827,152
0.08880827,99
0.08880827,106
0.08880827,67
0.08880827,152
0.089008406,64
0.089008406,64
0.08907,70
0.08907,70
0.08916521,54
0.08916521,54
0.08929022,73
0.08929022,56
0.08929022,73
0.08936895,68
0.08936895,73
0.08936895,56
0.08936895,106
0.08936895,106
0.08941191,57
0.08941191,57
0.08944808,55
0.08944808,55
0.0894483,60
0.0894483,86
0.0894483,86
0.08956289,92
0.08956289,58
0.08956289,125
0.08956289,125
0.08956289,79
0.08962229,66
0.08962229,82
0.08962229,82
0.08962229,53
0.08962822,81
0.08962822,81
0.08965063,71
0.08965063,85
0.08965063,114
0.08965063,114
0.08979849,63
0.08979849,63
0.089803234,70
0.089803234,70
0.089813,76
0.089813,76
0.089813,53
0.089813,61
0.09009525,53
0.09009525,53
0.0902465,55
0.0902465,85
0.0902465,118
0.0902465,118
0.0902465,80
0.090480894,66
0.090480894,66
0.09048605,135
0.09048605,145
0.09048605,89
0.09048605,197
0.09048605,197
0.09048986,97
0.09048986,57
0.09048986,70
0.09048986,59
0.09048986,97
0.09067648,61
0.09067648,63
0.09067648,89
0.09067648,89
0.09072802,80
0.09072802,89
0.09072802,51
0.09072802,129
0.09072802,129
0.09072805,59
0.09072805,59
0.0907896,58
0.0907896,58
0.090832025,59
0.090832025,92
0.090832025,59
0.090832025,92
0.09085663,64
0.09085663,64
0.09182175,53
0.09182175,53
0.09183626,111
0.09183626,66
0.09183626,71
0.09183626,50
0.09183626,111
0.09190639,116
0.09190639,128
0.09190639,82
0.09190639,174
0.09190639,174
0.091984525,63
0.091984525,63
0.091984525,50
0.0920185,394
0.0920185,394
0.0920185,233
0.0920185,166
0.0920185,267
0.09204855,80
0.09204855,80
0.09204855,55
0.09204855,56
0.09211785,50
0.09211785,50
0.092186905,92
0.092186905,88
0.092186905,147
0.092186905,147
0.092186905,58
0.09224115,165
0.09224115,165
0.09224115,83
0.09224115,106
0.09224115,92
0.09228628,53
0.09228628,107
0.09228628,107
0.09228628,72
0.09228628,77
0.09243155,119
0.09243155,140
0.09243155,85
0.09243155,194
0.09243155,194
0.09248363,58
0.09248363,72
0.09248363,98
0.09248363,98
0.09256993,121
0.09256993,140
0.09256993,79
0.09256993,184
0.09256993,184
0.092605576,61
0.092605576,61
0.09272165,100
0.09272165,122
0.09272165,69
0.09272165,172
0.09272165,172
0.092751354,55
0.092751354,55
0.09310514,85
0.09310514,52
0.09310514,63
0.09310514,52
0.09310514,85
0.09336934,77
0.09336934,53
0.09336934,57
0.09336934,77
0.093553364,50
0.093553364,75
0.093553364,75
0.09357858,122
0.09357858,135
0.09357858,88
0.09357858,191
0.09357858,191
0.09382644,219
0.09382644,132
0.09382644,150
0.09382644,93
0.09382644,219
0.09387728,75
0.09387728,75
0.09391983,58
0.09391983,58
0.09392604,54
0.09392604,54
0.094190404,51
0.094190404,51
0.094297215,131
0.094297215,58
0.094297215,92
0.094297215,82
0.094297215,131
0.0943021,72
0.0943021,108
0.0943021,108
0.0943021,66
0.0943021,50
0.09438538,50
0.09438538,50
0.094407916,134
0.094407916,117
0.094407916,173
0.094407916,173
0.094407916,72
0.09454377,50
0.09454377,50
0.0945699,57
0.0945699,57
0.09457944,106
0.09457944,64
0.09457944,79
0.09457944,52
0.09457944,106
0.09464872,119
0.09464872,119
0.09464872,76
0.09464872,84
0.09464872,50
0.09469088,126
0.09469088,76
0.09469088,84
0.09469088,55
0.09469088,126
0.09481178,138
0.09481178,83
0.09481178,96
0.09481178,63
0.09481178,138
0.09492271,103
0.09492271,116
0.09492271,77
0.09492271,146
0.09492271,146
0.09505389,54
0.09505389,54
0.09513889,65
0.09513889,52
0.09513889,65
0.09523936,51
0.09523936,51
0.09526379,71
0.09526379,80
0.09526379,57
0.09526379,112
0.09526379,112
0.095527984,52
0.095527984,78
0.095527984,78
0.09558608,175
0.09558608,122
0.09558608,141
0.09558608,86
0.09558608,175
0.09559643,59
0.09559643,59
0.095681526,57
0.095681526,57
0.095721796,50
0.095721796,50
0.09575674,52
0.09575674,52
0.09581474,54
0.09581474,55
0.09581474,75
0.09581474,75
0.09587013,351
0.09587013,224
0.09587013,261
0.09587013,170
0.09587013,351
0.09618633,76
0.09618633,76
0.09622542,84
0.09622542,55
0.09622542,70
0.09622542,84
0.09631178,58
0.09631178,58
0.09637019,55
0.09637019,101
0.09637019,101
0.09637019,72
0.09637019,75
0.09649781,54
0.09649781,54
0.09653563,181
0.09653563,108
0.09653563,132
0.09653563,89
0.09653563,181
0.09656686,52
0.09656686,52
0.096664526,66
0.096664526,52
0.096664526,66
0.096664526,50
0.0968192,136
0.0968192,182
0.0968192,266
0.0968192,266
0.0968192,172
0.096868746,63
0.096868746,100
0.096868746,56
0.096868746,100
0.09691438,54
0.09691438,54
0.09703923,106
0.09703923,66
0.09703923,84
0.09703923,106
0.09707612,115
0.09707612,67
0.09707612,75
0.09707612,58
0.09707612,115
0.09709461,52
0.09709461,52
0.09712281,51
0.09712281,51
0.09726,54
0.09726,54
0.09732552,84
0.09732552,58
0.09732552,84
0.097408235,51
0.097408235,60
0.097408235,51
0.097408235,60
0.09745006,110
0.09745006,128
0.09745006,81
0.09745006,165
0.09745006,165
0.09745569,59
0.09745569,59
0.097601995,156
0.097601995,109
0.097601995,156
0.097601995,81
0.097601995,123
0.09765203,68
0.09765203,68
0.097783595,51
0.097783595,51
0.09804645,54
0.09804645,54
0.098065026,73
0.098065026,50
0.098065026,73
0.098201245,80
0.098201245,111
0.098201245,70
0.098201245,111
0.098201245,52
0.098222815,92
0.098222815,131
0.098222815,79
0.098222815,131
0.098222815,61
0.09831517,57
0.09831517,57
0.09849515,147
0.09849515,152
0.09849515,99
0.09849515,216
0.09849515,216
0.09855351,146
0.09855351,92
0.09855351,103
0.09855351,58
0.09855351,146
0.09876694,73
0.09876694,80
0.09876694,53
0.09876694,107
0.09876694,107
0.09906379,51
0.09906379,64
0.09906379,64
0.099154785,52
0.099154785,52
0.09919077,72
0.09919077,72
0.09928797,213
0.09928797,155
0.09928797,152
0.09928797,100
0.09928797,213
0.099324994,54
0.099324994,54
0.09938359,50
0.09938359,54
0.09938359,72
0.09938359,72
0.09943109,63
0.09943109,63
0.099596806,53
0.099596806,80
0.099596806,80
0.09975981,50
0.09975981,50
0.09980661,109
0.09980661,66
0.09980661,84
0.09980661,109
0.09990004,73
0.09990004,70
0.09990004,111
0.09990004,111
0.10004635,63
0.10004635,78
0.10004635,108
0.10004635,108
0.100139044,76
0.100139044,70
0.100139044,117
0.100139044,117
0.100139044,51
0.10023947,137
0.10023947,78
0.10023947,85
0.10023947,65
0.10023947,137
0.10054175,96
0.10054175,60
0.10054175,69
0.10054175,51
0.10054175,96
0.10067211,87
0.10067211,87
0.10067211,52
0.10067211,64
0.10086272,112
0.10086272,130
0.10086272,113
0.10086272,202
0.10086272,202
0.10103201,187
0.10103201,187
0.10103201,116
0.10103201,123
0.10103201,83
0.101152934,290
0.101152934,410
0.101152934,249
0.101152934,410
0.101152934,185
0.10122385,76
0.10122385,55
0.10122385,76
0.10122605,67
0.10122605,67
0.1013434,87
0.1013434,87
0.1013434,57
0.101356514,56
0.101356514,56
0.10136322,71
0.10136322,71
0.10136322,50
0.10136322,54
0.101389214,51
0.101389214,67
0.101389214,67
0.10163319,139
0.10163319,157
0.10163319,83
0.10163319,201
0.10163319,201
0.101718746,52
0.101718746,78
0.101718746,78
0.10177146,90
0.10177146,109
0.10177146,69
0.10177146,147
0.10177146,147
0.10181314,194
0.10181314,194
0.10181314,125
0.10181314,147
0.10181314,82
0.101954415,62
0.101954415,62
0.101954415,50
0.10203521,188
0.10203521,125
0.10203521,130
0.10203521,91
0.10203521,188
0.10211352,122
0.10211352,79
0.10211352,81
0.10211352,60
0.10211352,122
0.102679536,69
0.102679536,59
0.102679536,103
0.102679536,103
0.102679536,51
0.10277775,52
0.10277775,52
0.10291802,59
0.10291802,59
0.102956235,87
0.102956235,77
0.102956235,129
0.102956235,129
0.102956235,64
0.10302153,62
0.10302153,71
0.10302153,95
0.10302153,95
0.10302352,140
0.10302352,174
0.10302352,117
0.10302352,231
0.10302352,231
0.10305954,54
0.10305954,67
0.10305954,67
0.10310797,84
0.10310797,102
0.10310797,61
0.10310797,137
0.10310797,137
0.10312909,51
0.10312909,51
0.10333544,87
0.10333544,93
0.10333544,73
0.10333544,151
0.10333544,151
0.10344393,67
0.10344393,74
0.10344393,111
0.10344393,111
0.10355861,51
0.10355861,51
0.103573285,74
0.103573285,124
0.103573285,75
0.103573285,124
0.103573285,51
0.10375582,59
0.10375582,59
0.1037926,53
0.1037926,53
0.10380994,143
0.10380994,143
0.10380994,72
0.10380994,92
0.10380994,64
0.1039423,50
0.1039423,50
0.104166165,80
0.104166165,115
0.104166165,66
0.104166165,115
0.1041868,70
0.1041868,70
0.10421947,96
0.10421947,65
0.10421947,76
0.10421947,96
0.104238495,60
0.104238495,75
0.104238495,59
0.104238495,75
0.10427691,95
0.10427691,57
0.10427691,60
0.10427691,95
0.10430416,67
0.10430416,67
0.104384206,59
0.104384206,59
0.10439236,160
0.10439236,103
0.10439236,225
0.10439236,225
0.10439236,142
0.1044129,57
0.1044129,57
0.104713514,59
0.104713514,59
0.1047859,176
0.1047859,102
0.1047859,176
0.1047859,91
0.1047859,129
0.104849055,52
0.104849055,52
0.10486642,59
0.10486642,59
0.105107896,56
0.105107896,56
0.105115555,56
0.105115555,77
0.105115555,57
0.105115555,77
0.10551171,60
0.10551171,67
0.10551171,97
0.10551171,97
0.10551421,198
0.10551421,130
0.10551421,153
0.10551421,80
0.10551421,198
0.10557782,117
0.10557782,84
0.10557782,89
0.10557782,55
0.10557782,117
0.10570504,67
0.10570504,73
0.10570504,100
0.10570504,100
0.105762795,95
0.105762795,127
0.105762795,78
0.105762795,127
0.105762795,54
0.105784394,53
0.105784394,66
0.105784394,50
0.105784394,66
0.105884984,231
0.105884984,376
0.105884984,154
0.105884984,256
0.105884984,376
0.10600107,54
0.10600107,71
0.10600107,71
0.10609724,147
0.10609724,179
0.10609724,114
0.10609724,238
0.10609724,238
0.10619096,59
0.10619096,59
0.106216446,66
0.106216446,85
0.106216446,62
0.106216446,85
0.106459685,177
0.106459685,114
0.106459685,177
0.106459685,77
0.106459685,123
0.10649081,67
0.10649081,67
0.1065601,79
0.1065601,54
0.1065601,79
0.1065601,55
0.106582314,78
0.106582314,103
0.106582314,61
0.106582314,103
0.106582314,55
0.10669348,53
0.10669348,53
0.106917545,55
0.106917545,73
0.106917545,73
0.10699566,64
0.10699566,64
0.10702715,162
0.10702715,162
0.10702715,99
0.10702715,117
0.10702715,75
0.10708278,66
0.10708278,66
0.10717611,79
0.10717611,94
0.10717611,61
0.10717611,129
0.10717611,129
0.10718816,73
0.10718816,52
0.10718816,52
0.10718816,73
0.10733324,50
0.10733324,50
0.10746455,63
0.10746455,78
0.10746455,67
0.10746455,110
0.10746455,110
0.10765004,62
0.10765004,69
0.10765004,109
0.10765004,109
0.10765744,57
0.10765744,57
0.10767581,62
0.10767581,62
0.10780609,56
0.10780609,56
0.10794384,140
0.10794384,91
0.10794384,106
0.10794384,55
0.10794384,140
0.108284846,68
0.108284846,68
0.10840755,81
0.10840755,57
0.10840755,63
0.10840755,81
0.10846454,237
0.10846454,157
0.10846454,173
0.10846454,93
0.10846454,237
0.10876919,58
0.10876919,77
0.10876919,108
0.10876919,108
0.10878084,96
0.10878084,61
0.10878084,67
0.10878084,96
0.10887102,52
0.10887102,52
0.10889169,123
0.10889169,148
0.10889169,96
0.10889169,211
0.10889169,211
0.10900487,60
0.10900487,60
0.10952879,65
0.10952879,65
0.10952879,50
0.10952879,58
0.10966273,64
0.10966273,65
0.10966273,89
0.10966273,89
0.10974806,132
0.10974806,132
0.10974806,86
0.10974806,91
0.10974806,60
0.1098562,76
0.1098562,76
0.109873466,78
0.109873466,118
0.109873466,118
0.109873466,61
0.109873466,92
0.10990501,204
0.10990501,93
0.10990501,130
0.10990501,104
0.10990501,204
0.109929495,58
0.109929495,58
0.10996497,86
0.10996497,52
0.10996497,62
0.10996497,53
0.10996497,86
0.1101738,77
0.1101738,111
0.1101738,164
0.1101738,111
0.1101738,164
0.11026719,96
0.11026719,56
0.11026719,68
0.11026719,57
0.11026719,96
0.1102977,53
0.1102977,53
0.110352986,83
0.110352986,62
0.110352986,103
0.110352986,103
0.110352986,56
0.1104486,73
0.1104486,73
0.110458285,54
0.110458285,54
0.11046559,53
0.11046559,53
0.110563345,107
0.110563345,177
0.110563345,177
0.110563345,80
0.110563345,127
0.11069348,450
0.11069348,450
0.11069348,270
0.11069348,324
0.11069348,203
0.1107253,100
0.1107253,62
0.1107253,100
0.1107253,52
0.1107253,68
0.11083713,108
0.11083713,120
0.11083713,83
0.11083713,178
0.11083713,178
0.11085413,55
0.11085413,55
0.110865004,60
0.110865004,50
0.110865004,80
0.110865004,80
0.110937186,73
0.110937186,73
0.110937186,52
0.110952124,56
0.110952124,56
0.111082226,138
0.111082226,184
0.111082226,109
0.111082226,184
0.111082226,87
0.11109734,107
0.11109734,61
0.11109734,78
0.11109734,107
0.11127267,84
0.11127267,84
0.11127267,58
0.1112916,77
0.1112916,120
0.1112916,160
0.1112916,104
0.1112916,160
0.11136139,73
0.11136139,73
0.11163309,131
0.11163309,131
0.11163309,75
0.11163309,86
0.11163309,60
0.11180195,173
0.11180195,119
0.11180195,123
0.11180195,79
0.11180195,173
0.111982524,50
0.111982524,50
0.11213489,64
0.11213489,64
0.112249054,54
0.112249054,54
0.11231043,135
0.11231043,81
0.11231043,95
0.11231043,69
0.11231043,135
0.11242033,145
0.11242033,96
0.11242033,97
0.11242033,65
0.11242033,145
0.11256869,54
0.11256869,54
0.11256955,130
0.11256955,82
0.11256955,95
0.11256955,68
0.11256955,130
0.112612076,184
0.112612076,284
0.112612076,137
0.112612076,213
0.112612076,284
0.112645276,72
0.112645276,72
0.11270772,131
0.11270772,80
0.11270772,92
0.11270772,61
0.11270772,131
0.11303677,84
0.11303677,84
0.11303677,54
0.11303677,59
0.113053,57
0.113053,57
0.11309229,94
0.11309229,120
0.11309229,85
0.11309229,154
0.11309229,154
0.11312276,51
0.11312276,51
0.113367416,61
0.113367416,61
0.11346433,97
0.11346433,101
0.11346433,66
0.11346433,140
0.11346433,140
0.113610685,51
0.113610685,51
0.11374316,53
0.11374316,58
0.11374316,82
0.11374316,82
0.113765396,57
0.113765396,57
0.11392631,50
0.11392631,50
0.11403215,64
0.11403215,92
0.11403215,92
0.11403215,51
0.114172295,54
0.114172295,54
0.11441375,95
0.11441375,193
0.11441375,193
0.11441375,141
0.11441375,147
0.11461316,55
0.11461316,55
0.11461432,61
0.11461432,61
0.114671625,53
0.114671625,72
0.114671625,72
0.11473848,119
0.11473848,82
0.11473848,83
0.11473848,56
0.11473848,119
0.11474122,70
0.11474122,51
0.11474122,54
0.11474122,70
0.114765,52
0.114765,52
0.11479875,182
0.11479875,182
0.11479875,115
0.11479875,133
0.11479875,79
0.11486404,188
0.11486404,118
0.11486404,128
0.11486404,82
0.11486404,188
0.11489199,130
0.11489199,145
0.11489199,105
0.11489199,217
0.11489199,217
0.11489224,101
0.11489224,61
0.11489224,62
0.11489224,101
0.114902124,69
0.114902124,98
0.114902124,58
0.114902124,98
0.114963464,75
0.114963464,75
0.114963464,54
0.11509333,62
0.11509333,62
0.11523478,120
0.11523478,120
0.11523478,75
0.11523478,92
0.11523478,60
0.11541626,87
0.11541626,70
0.11541626,65
0.11541626,50
0.11541626,87
0.11580696,256
0.11580696,162
0.11580696,178
0.11580696,116
0.11580696,256
0.11586987,107
0.11586987,116
0.11586987,72
0.11586987,165
0.11586987,165
0.11593971,69
0.11593971,69
0.11604467,58
0.11604467,58
0.11604536,58
0.11604536,58
0.11609217,60
0.11609217,60
0.11610887,62
0.11610887,62
0.116365805,264
0.116365805,388
0.116365805,245
0.116365805,388
0.116365805,172
0.11654599,97
0.11654599,108
0.11654599,59
0.11654599,159
0.11654599,159
0.11660261,105
0.11660261,105
0.11660261,56
0.11660261,69
0.1166544,73
0.1166544,51
0.1166544,73
0.11669961,76
0.11669961,76
0.11670186,70
0.11670186,70
0.11679408,51
0.11679408,51
0.11689083,77
0.11689083,157
0.11689083,157
0.11689083,94
0.11689083,114
0.11692808,120
0.11692808,120
0.11692808,72
0.11692808,81
0.11692808,55
0.11703489,58
0.11703489,58
0.1172031,64
0.1172031,94
0.1172031,141
0.1172031,72
0.1172031,141
0.11728883,52
0.11728883,52
0.11739686,54
0.11739686,61
0.11739686,83
0.11739686,83
0.11749489,71
0.11749489,71
0.11749489,55
0.11768612,60
0.11768612,60
0.11777109,61
0.11777109,150
0.11777109,150
0.11777109,96
0.11777109,105
0.11779046,81
0.11779046,92
0.11779046,53
0.11779046,122
0.11779046,122
0.117832705,66
0.117832705,66
0.117832705,51
0.118049085,173
0.118049085,255
0.118049085,169
0.118049085,255
0.118049085,97
0.118157245,60
0.118157245,60
0.11826378,89
0.11826378,89
0.11826378,61
0.118312836,80
0.118312836,80
0.11838905,59
0.11838905,59
0.1189651,61
0.1189651,61
0.11900726,65
0.11900726,95
0.11900726,95
0.11905306,74
0.11905306,101
0.11905306,101
0.11905306,66
0.11929789,57
0.11929789,68
0.11929789,96
0.11929789,96
0.119411215,175
0.119411215,246
0.119411215,140
0.119411215,246
0.119411215,150
0.1195655,52
0.1195655,52
0.11977218,78
0.11977218,78
0.11977218,57
0.11979535,51
0.11979535,51
0.11979558,145
0.11979558,163
0.11979558,107
0.11979558,239
0.11979558,239
0.119858846,68
0.119858846,94
0.119858846,51
0.119858846,94
0.119972765,56
0.119972765,56
