city,tag,value,cnt
北京市,app_name,飞常准,8
北京市,app_name,饭局狼人杀,8
北京市,app_name,多玩我的世界盒子,8
北京市,app_name,堆糖,8
北京市,app_name,电视家直播,8
北京市,app_name,倒数日,8
北京市,app_name,铂涛旅行,8
北京市,app_name,北京一卡通,8
北京市,app_name,QQ游戏,8
北京市,app_name,QQ输入法,8
北京市,app_name,MetaTrader 4,8
北京市,app_name,Google 地球,8
北京市,app_name,ES文件浏览器,8
北京市,app_name,DJ多多,8
北京市,app_name,BBC News,8
北京市,app_name,中国电信营业厅,7
北京市,app_name,中国大学MOOC,7
北京市,app_name,指划修图,7
北京市,app_name,阅读星,7
北京市,app_name,永不言弃,7
北京市,app_name,银河玖乐,7
北京市,app_name,移动经纪人,7
北京市,app_name,央视新闻,7
北京市,app_name,违章查询助手,7
北京市,app_name,微云,7
北京市,app_name,微信电话本,7
北京市,app_name,微乐动态壁纸,7
北京市,app_name,网易严选,7
北京市,app_name,天眼查,7
北京市,app_name,天涯社区,7
北京市,app_name,生日管家,7
北京市,app_name,三国杀,7
北京市,app_name,券妈妈优惠券,7
北京市,app_name,平安证券,7
北京市,app_name,陪育家长版,7
北京市,app_name,模拟城市:我是市长,7
北京市,app_name,民生银行,7
北京市,app_name,梦幻西游,7
北京市,app_name,美食杰,7
北京市,app_name,美篇,7
北京市,app_name,每日瑜伽,7
北京市,app_name,每日英语听力,7
北京市,app_name,乐心运动,7
北京市,app_name,乐动力,7
北京市,app_name,快手看片,7
北京市,app_name,快方送药,7
北京市,app_name,夸克浏览器,7
北京市,app_name,聚划算,7
北京市,app_name,今目标,7
北京市,app_name,简易背单词,7
北京市,app_name,假装情侣,7
北京市,app_name,饥饿鲨进化,7
北京市,app_name,华夏银行,7
北京市,app_name,华为阅读,7
北京市,app_name,花生地铁WiFi,7
北京市,app_name,和包支付,7
北京市,app_name,海尔洗衣,7
北京市,app_name,谷歌拼音输入法,7
北京市,app_name,发现精彩,7
北京市,app_name,第一弹,7
北京市,app_name,登山赛车之天朝历险,7
北京市,app_name,橙子VR,7
北京市,app_name,车轮考驾照,7
北京市,app_name,宝宝过春节,7
北京市,app_name,薄荷健康,7
北京市,app_name,百合婚恋,7
北京市,app_name,Yoho!Buy有货,7
北京市,app_name,QQ轻聊版,7
北京市,app_name,PPTV聚力,7
北京市,app_name,K米,7
北京市,app_name,echo回声,7
北京市,app_name,3D播播VR,7
北京市,app_name,2345天气预报,7
北京市,app_name,猪来了,6
北京市,app_name,终结者2：审判日,6
北京市,app_name,中央天气预报,6
北京市,app_name,中国象棋,6
北京市,app_name,智远一户通,6
北京市,app_name,掌上TGP,6
北京市,app_name,涨乐财富通,6
北京市,app_name,有妖气漫画,6
北京市,app_name,音悦Tai,6
北京市,app_name,氧气听书,6
北京市,app_name,新概念英语,6
北京市,app_name,小娜,6
北京市,app_name,小米直播,6
北京市,app_name,小咖秀,6
北京市,app_name,消灭星星3（最新版）,6
北京市,app_name,相机360,6
北京市,app_name,微观资讯,6
北京市,app_name,玩吧,6
北京市,app_name,完美钢琴,6
北京市,app_name,跳跳舞蹈,6
北京市,app_name,天天炫斗,6
北京市,app_name,天天飞车,6
北京市,app_name,腾讯游戏助手,6
北京市,app_name,汤姆猫跑酷,6
北京市,app_name,企查查企业信用查询,6
北京市,app_name,奇葩暴走运动会,6
北京市,app_name,拼立得,6
北京市,app_name,朋友印象,6
北京市,app_name,配音秀,6
北京市,app_name,拍拍贷借款,6
北京市,app_name,纳米盒,6
北京市,app_name,蜜芽,6
北京市,app_name,美妆相机,6
北京市,app_name,鲁大师安卓版,6
北京市,app_name,快快查汉语字典,6
北京市,app_name,酷我听书FM电台,6
北京市,app_name,酷我听书FM,6
北京市,app_name,口袋E行销,6
北京市,app_name,考研帮,6
北京市,app_name,卷皮折扣,6
北京市,app_name,净网大师,6
北京市,app_name,京东阅读,6
北京市,app_name,捷信金融,6
北京市,app_name,哈罗单车,6
北京市,app_name,光大银行手机银行,6
北京市,app_name,古诗词典,6
北京市,app_name,更美,6
北京市,app_name,疯狂动物园,6
北京市,app_name,疯狂猜成语,6
北京市,app_name,纷享销客,6
北京市,app_name,飞凡,6
北京市,app_name,逗拍,6
北京市,app_name,斗图神器,6
北京市,app_name,店长直聘,6
北京市,app_name,滴滴司机-出租车,6
北京市,app_name,大姨吗月经期助手,6
北京市,app_name,达达骑士版,6
北京市,app_name,春雨医生,6
北京市,app_name,超级星饭团,6
北京市,app_name,超级视频,6
北京市,app_name,壁纸多多,6
北京市,app_name,比邻,6
北京市,app_name,北京农商银行,6
北京市,app_name,北京地铁通,6
北京市,app_name,宝宝好品德,6
北京市,app_name,百合网婚恋,6
北京市,app_name,安智市场,6
北京市,app_name,安兔兔评测,6
北京市,app_name,安徽移动,6
北京市,app_name,阿里众包,6
北京市,app_name,阿凡题,6
北京市,app_name,ZAKER新闻,6
北京市,app_name,WiFi伴侣,6
北京市,app_name,LinkedIn领英,6
北京市,app_name,e海通财,6
北京市,app_name,Bubble Combos,6
北京市,app_name,365日历,6
北京市,app_name,360云盘,6
北京市,app_name,360行车记录仪,6
北京市,app_name,360省电王,6
北京市,app_name,宗易汇,5
北京市,app_name,中信证券高端版,5
北京市,app_name,中华英才网,5
北京市,app_name,中华美食,5
北京市,app_name,中国国航,5
北京市,app_name,智联卓聘,5
北京市,app_name,智慧树,5
北京市,app_name,珍爱网,5
北京市,app_name,章鱼输入法,5
北京市,app_name,云图TV电视直播,5
北京市,app_name,云集VIP,5
北京市,app_name,元气骑士,5
北京市,app_name,用钱宝,5
北京市,app_name,易信,5
北京市,app_name,易到车主端,5
北京市,app_name,壹钱包,5
北京市,app_name,一嗨租车,5
北京市,app_name,一个,5
北京市,app_name,秀色秀场,5
北京市,app_name,熊猫看书,5
北京市,app_name,行者,5
北京市,app_name,新2048,5
北京市,app_name,小蚁摄像机,5
北京市,app_name,小蚁千里眼,5
北京市,app_name,小米金融,5
北京市,app_name,消灭星星PopStar,5
北京市,app_name,消灭星星2017,5
北京市,app_name,相册控,5
北京市,app_name,我爱我家,5
北京市,app_name,微众银行,5
北京市,app_name,微店买家版,5
北京市,app_name,微车违章查询,5
北京市,app_name,网易公开课,5
北京市,app_name,完美校园,5
北京市,app_name,蛙趣视频,5
北京市,app_name,推箱子,5
北京市,app_name,途游斗地主,5
北京市,app_name,途家,5
北京市,app_name,天翼视讯,5
北京市,app_name,淘宝联盟,5
北京市,app_name,汤圆创作,5
北京市,app_name,塔读文学,5
北京市,app_name,他趣,5
北京市,app_name,四川移动掌上营业厅,5
北京市,app_name,数独,5
北京市,app_name,竖屏斗地主,5
北京市,app_name,神州专车,5
北京市,app_name,神偷奶爸：小黄人快跑,5
北京市,app_name,人民日报,5
北京市,app_name,全民农场,5
北京市,app_name,趣读,5
北京市,app_name,屈臣氏莴笋,5
北京市,app_name,钱盒商户通,5
北京市,app_name,汽车大全,5
北京市,app_name,起点读书,5
北京市,app_name,启信宝企业信用查询,5
北京市,app_name,骑士助手,5
北京市,app_name,啪啪游戏厅,5
北京市,app_name,喵播,5
北京市,app_name,咪咕影院,5
北京市,app_name,龙之谷,5
北京市,app_name,梨视频,5
北京市,app_name,来分期,5
北京市,app_name,拉卡拉收款宝,5
北京市,app_name,快图浏览,5
北京市,app_name,口袋助理,5
北京市,app_name,街篮,5
北京市,app_name,江苏移动掌上营业厅,5
北京市,app_name,火猫直播,5
北京市,app_name,欢乐抓娃娃,5
北京市,app_name,欢乐球吃球,5
北京市,app_name,航班管家,5
北京市,app_name,光荣使命,5
北京市,app_name,割绳子2,5
北京市,app_name,饿了么商家版,5
北京市,app_name,单机斗地主（开心版）,5
北京市,app_name,大唐麻将,5
北京市,app_name,春雨计步器,5
北京市,app_name,触宝输入法,5
北京市,app_name,城市岛屿2,5
北京市,app_name,车轮驾考通,5
北京市,app_name,博雅斗地主,5
北京市,app_name,波克捕鱼,5
北京市,app_name,保险师,5
北京市,app_name,宝宝学汉字,5
北京市,app_name,宝宝巴士大全,5
北京市,app_name,百度知道,5
北京市,app_name,VUE,5
北京市,app_name,VSCO Cam,5
北京市,app_name,VOA慢速英语,5
北京市,app_name,Steam,5
北京市,app_name,Soul,5
北京市,app_name,Outlook,5
北京市,app_name,MX 播放器,5
北京市,app_name,Microsoft Excel,5
北京市,app_name,Max+,5
北京市,app_name,LT来电闪光,5
北京市,app_name,LOFTER,5
北京市,app_name,Google,5
北京市,app_name,DNF掌游宝,5
北京市,app_name,CAD手机看图,5
北京市,app_name,Airbnb爱彼迎,5
北京市,app_name,360借条,5
北京市,app_name,360儿童卫士,5
北京市,app_name,263云通信,5
北京市,app_name,12306买火车票,5
北京市,app_name,最强NBA,4
北京市,app_name,逐浪小说,4
北京市,app_name,中维云视通监控软件,4
北京市,app_name,中国谜语大荟,4
北京市,app_name,真实赛车3,4
北京市,app_name,招才猫直聘,4
北京市,app_name,掌上飞车,4
北京市,app_name,战旗直播,4
北京市,app_name,约单,4
北京市,app_name,御剑情缘,4
北京市,app_name,有用分期,4
北京市,app_name,游戏蜂窝,4
北京市,app_name,英雄杀,4
北京市,app_name,应用汇,4
北京市,app_name,应用管家,4
北京市,app_name,翼课学生,4
北京市,app_name,移动图书馆,4
北京市,app_name,一起考教师,4
北京市,app_name,熊猫优选,4
北京市,app_name,兴业银行,4
北京市,app_name,星火英语,4
北京市,app_name,心理FM,4
北京市,app_name,熹妃传,4
北京市,app_name,熹妃Q传,4
北京市,app_name,悟饭游戏厅,4
北京市,app_name,五子棋,4
北京市,app_name,沃视频,4
北京市,app_name,我要当学霸,4
北京市,app_name,我的欧尚,4
北京市,app_name,我的汉克狗,4
北京市,app_name,围城大作战,4
北京市,app_name,微读圣经,4
北京市,app_name,网易将军令,4
北京市,app_name,万达电影,4
北京市,app_name,挖财记账理财,4
北京市,app_name,途虎养车,4
北京市,app_name,头条日报,4
北京市,app_name,天天基金,4
北京市,app_name,腾讯文件管理器,4
北京市,app_name,太平洋寿险,4
北京市,app_name,她社区,4
北京市,app_name,苏宁金融,4
北京市,app_name,思维导图,4
北京市,app_name,上海迪士尼度假区,4
北京市,app_name,扇贝听力,4
北京市,app_name,闪电宝,4
北京市,app_name,山东移动,4
北京市,app_name,如故,4
北京市,app_name,融360,4
北京市,app_name,人人中彩票,4
北京市,app_name,人人车二手车,4
北京市,app_name,全民飞机大战,4
北京市,app_name,全民夺宝,4
北京市,app_name,全本免费小说阅读器,4
北京市,app_name,亲宝宝,4
北京市,app_name,澎湃新闻,4
北京市,app_name,南方航空,4
北京市,app_name,那好吧,4
北京市,app_name,魔力视频,4
北京市,app_name,喵特,4
北京市,app_name,免费追书,4
北京市,app_name,免费小说书城,4
北京市,app_name,米家有品,4
北京市,app_name,咪咕直播,4
北京市,app_name,咪咕灵犀,4
北京市,app_name,咪咕动漫,4
北京市,app_name,咪咕爱看,4
北京市,app_name,美摄,4
北京市,app_name,美甲帮,4
北京市,app_name,么么直播美女视频,4
北京市,app_name,漫画岛,4
北京市,app_name,买车宝典-汽车报价大全,4
北京市,app_name,炉石传说掌游宝,4
北京市,app_name,恋舞OL,4
北京市,app_name,雷霆战机,4
北京市,app_name,老子搜书,4
北京市,app_name,来疯直播秀,4
北京市,app_name,快乐点点消,4
北京市,app_name,快读免费小说,4
北京市,app_name,口碑掌柜,4
北京市,app_name,凯叔讲故事,4
北京市,app_name,开眼,4
北京市,app_name,卷皮,4
北京市,app_name,京东股票,4
北京市,app_name,金太阳,4
北京市,app_name,金十数据,4
北京市,app_name,金立视频,4
北京市,app_name,街头篮球,4
北京市,app_name,简拼,4
北京市,app_name,纪念碑谷2,4
北京市,app_name,极品钢琴,4
北京市,app_name,货车帮,4
北京市,app_name,欢乐升级,4
北京市,app_name,欢乐斗地主2017,4
北京市,app_name,滑雪大冒险,4
北京市,app_name,华住,4
北京市,app_name,花椒相机,4
北京市,app_name,互动吧,4
北京市,app_name,虎扑,4
北京市,app_name,葫芦侠3楼,4
北京市,app_name,葫芦娃,4
北京市,app_name,虹领巾,4
北京市,app_name,红包快手,4
北京市,app_name,荷包,4
北京市,app_name,航海王强者之路,4
北京市,app_name,广发银行手机银行,4
